domain,homepage_url,homepage_title,og_site_name,og_title,schema_org_name,wikidata_label,wikidata_qid,wikidata_official_site,enriched_company_name,source,status,notes
quadrumglobal.com,https://www.quadrumglobal.com/,Quadrum Global - Investor Developer,,Home,,,,,Home,og_title,ok,
purposefused.com,https://www.purposefused.com/,Home - PurposeFused,PurposeFused,Home - PurposeFused,,,,,PurposeFused,og_site_name,ok,
quantilope.com,https://www.quantilope.com/,"quantilope | The Consumer Intelligence Platform for Automated, AI-Powered Research",,"quantilope | The Consumer Intelligence Platform for Automated, AI-Powered Research",,,,,"quantilope | The Consumer Intelligence Platform for Automated, AI-Powered Research",og_title,ok,
quanticoenergy.com,https://www.quanticoenergy.com/,Subsurface Machine Learning Solutions | Quantico Energy Solutions,Quantico Energy,Subsurface Machine Learning Solutions Platform,,,,,Quantico Energy,og_site_name,ok,
quadphilly.com,https://quadphilly.com/,Quad Philly,,,,,,,Quad Philly,homepage_title,ok,
qq.com,https://www.qq.com/,腾讯网,,腾讯网,,,,,腾讯网,og_title,ok,
quantum5.ai,https://quantum5.ai/,Quantum5,,Quantum5,,,,,Quantum5,og_title,ok,
quantumadvisors.com,https://quantumadvisors.com/,"Quantum Financial Advisors, LLC","Quantum Financial Advisors, LLC","Quantum Financial Advisors, LLC",,,,,"Quantum Financial Advisors, LLC",og_site_name,ok,
quell-team.com,https://www.quell-team.com/,quell,quell,quell,,,,,quell,og_site_name,ok,
questinvestigates.com,https://www.questinvestigates.com/,QRI | Quest Research & Investigations,QRI | Quest Research & Investigations,QRI | Quest Research & Investigations,,,,,QRI | Quest Research & Investigations,og_site_name,ok,
questdiagnostics.com,https://www.questdiagnostics.com/,Quest Diagnostics  | Quest Corporate,,,,,,,Quest Diagnostics,homepage_title,ok,
quartermaster.us,https://www.quartermaster.us/,Quartermaster | Maritime Domain Awareness for Safer Seas,,Quartermaster | Maritime Domain Awareness for Safer Seas,,,,,Quartermaster | Maritime Domain Awareness for Safer Seas,og_title,ok,
quickcheckpro.com,https://www.quickcheckpro.com/,QuickCheck,QuickCheck,QuickCheck,,,,,QuickCheck,og_site_name,ok,
quickrestore.com,https://www.quickrestore.com/,Quick Restore LLC - Damage Restoration Service,,Quick Restore LLC - Damage Restoration Service,,,,,Quick Restore LLC - Damage Restoration Service,og_title,ok,
quickdryresto.com,https://www.quickdryresto.com/,Quick Dry Water Restoration | Water Restoration,Quick Dry Resto,Quick Dry Water Restoration | Water Restoration,,,,,Quick Dry Resto,og_site_name,ok,
quietlight.com,https://quietlight.com/,Buy & Sell Online Businesses with Expert Help | Quiet Light,Quiet Light,Home,,,,,Quiet Light,og_site_name,ok,
quiet.com,https://quiet.com/,Quiet Capital,Quiet Capital,Quiet Capital,,,,,Quiet Capital,og_site_name,ok,
quiltsoftware.com,https://quiltsoftware.com/,Home | Quilt,,Home | Quilt,,,,,Home | Quilt,og_title,ok,
quintessential.com,https://quintessential.com/,,,,,,,,,,ok,
quinlanpartners.com,https://www.quinlanpartners.com/,Quinlan Partners,,Quinlan Partners,,,,,Quinlan Partners,og_title,ok,
quintessentially.com,https://quintessentially.com/,Luxury Lifestyle Management Service | Quintessentially,Quintessentially,Luxury Lifestyle Management Service,,,,,Quintessentially,og_site_name,ok,
quicknode.com,https://www.quicknode.com/,"QuickNode: Read, Write, and Build Onchain",,"QuickNode: Read, Write, and Build Onchain",,,,,"QuickNode: Read, Write, and Build Onchain",og_title,ok,
quintessentiallytravel.com,https://quintessentiallytravel.com/,Quintessentially Travel: Luxury Bespoke Travel Experiences,Quintessentially Travel,Quintessentially Travel: Luxury Bespoke Travel Experiences,,,,,Quintessentially Travel,og_site_name,ok,
pyramidimaging.com,https://pyramidimaging.com/,Pyramid Imaging,,"Pyramid Imaging, Inc.",,,,,"Pyramid Imaging, Inc.",og_title,ok,
quoyi.com,https://quoyi.com/,quoyi.com,Quoyi,Quoyi,,,,,Quoyi,og_site_name,ok,
quiknode.io,https://www.quicknode.com/,"QuickNode: Read, Write, and Build Onchain",,"QuickNode: Read, Write, and Build Onchain",,,,,"QuickNode: Read, Write, and Build Onchain",og_title,ok,
quitcarbon.com,https://www.quitcarbon.com/,QuitCarbon | Free guidance & trusted contractors to upgrade your home,,QuitCarbon | Free guidance & trusted contractors to upgrade your home,,,,,QuitCarbon | Free guidance & trusted contractors to upgrade your home,og_title,ok,
quincyasianresources.org,https://www.qariusa.org/,Home | QARI,,Home | QARI,,,,,Home | QARI,og_title,ok,
quitwithjones.com,https://quitwithjones.com/,Jones | Nicotine Mints & Social App to quit vaping,Jones,Jones,,,,,Jones,og_site_name,ok,
r2net.com,,,,,,,,,,,no_data,
quuppa.com,https://www.quuppa.com/,Home - Quuppa,Quuppa,Home - Quuppa,,,,,Quuppa,og_site_name,ok,
r3printing.com,https://r3printing.com/,R3 Printing,R3 Printing,R3 Printing,,,,,R3 Printing,og_site_name,ok,
racheljapple.com,https://racheljapple.com/,Rachel Apple Coffee Consulting,,Rachel Apple Coffee Consulting,,,,,Rachel Apple Coffee Consulting,og_title,ok,
radence.com,https://radence.com/,Radence | Early Detection for Health Span Optimization,Radence | Smart Health Decisions,Radence | Early Detection for Health Span Optimization,,,,,Radence | Smart Health Decisions,og_site_name,ok,
quardev.com,https://quardev.com/,,,,,,,,,,ok,
radialspark.com,https://www.radialspark.com/,RadialSpark,,,,,,,RadialSpark,homepage_title,ok,
radianaerospace.com,https://www.radianaerospace.com/,Radian Aerospace â Worldâs First Single-Stage-to-Orbit Spaceplane,,Radian Aerospace â Worldâs First Single-Stage-to-Orbit Spaceplane,,,,,Radian Aerospace â Worldâs First Single-Stage-to-Orbit Spaceplane,og_title,ok,
raben.co,https://www.raben.co/,Raben - A Public Affairs and Organizational Consulting Firm,,Raben - A Public Affairs and Organizational Consulting Firm,,,,,Raben - A Public Affairs and Organizational Consulting Firm,og_title,ok,
radblueco.com,https://en.wikipedia.org/wiki/Stealth_startup,Stealth startup - Wikipedia,,Stealth startup - Wikipedia,,,,,Stealth startup - Wikipedia,og_title,ok,
radiancelightworks.com,https://www.radiancelightworks.com/,Radiance Lightworks,Radiance Lightworks,Radiance Lightworks,,,,,Radiance Lightworks,og_site_name,ok,
radicalhopefoundation.org,https://radicalhopefoundation.org/,RADical Hope | Saving young lives through proven wellness programs,RADical Hope,RADical Hope | Saving young lives through proven wellness programs,,,,,RADical Hope,og_site_name,ok,
radicle-health.com,https://radicle-health.com/,Radicle Health: Human Services Software,Radicle Health,Radicle Health: Human Services Software,,,,,Radicle Health,og_site_name,ok,
radicleimpact.com,https://radicleimpact.com/,"Radicle Impact - Justice, Community, Resilience, Equity | Impact Venture Fund",Radicle Impact,"Radicle Impact - Justice, Community, Resilience, Equity | Impact Venture Fund",,,,,Radicle Impact,og_site_name,ok,
radius.ai,https://radius.ai/,RadiusAI - World's Most Advanced AI Checkout,,,,,,,RadiusAI,homepage_title,ok,
r-pac.com,https://r-pac.com/,r-pac,,,,,,,r-pac,homepage_title,ok,
radiuspharm.com,https://radiuspharm.com/,Radius Health | A Commercial Biopharma Company,"Radius Health, Inc.",Radius Health | A Commercial Biopharma Company,,,,,"Radius Health, Inc.",og_site_name,ok,
radixhealth.io,https://radixhealth.io/,Full-Service IDR Vendor for Healthcare Providers | Radix Health,,Full-Service IDR Vendor for Healthcare Providers | Radix Health,,,,,Full-Service IDR Vendor for Healthcare Providers | Radix Health,og_title,ok,
radzd.com,https://www.radzd.com/,Home,Radha Daswani,Home,,,,,Radha Daswani,og_site_name,ok,
com.com,,,,,,,,,,,no_data,
raglandcapital.com,https://raglandcapital.com/,Home - Ragland Capital,Ragland Capital,Home - Ragland Capital,,,,,Ragland Capital,og_site_name,ok,
ragie.ai,https://www.ragie.ai/,Ragie | Fully managed RAG-as-a-Service for developers,,Ragie | Fully managed RAG-as-a-Service for developers,,,,,Ragie | Fully managed RAG-as-a-Service for developers,og_title,ok,
rainesinternational.com,https://rainesinternational.com/,Home - Raines International Executive Search,Raines International,Home,,,,,Raines International,og_site_name,ok,
rafoods.com,https://www.rafoods.com/,Home | Ra Foods Llc,Ra Foods Llc,Home | Ra Foods Llc,,,,,Ra Foods Llc,og_site_name,ok,
r3consulting.com,https://www.r3consulting.com/,"R3 Government Solutions – Relatable, Resourceful, Reliable.",R3 Government Solutions,"Relatable, Resourceful, Reliable.",,,,,R3 Government Solutions,og_site_name,ok,
railgauge.com,https://www.railgauge.com/,Rail Gauge Partners,Rail Gauge Partners,Rail Gauge Partners,,,,,Rail Gauge Partners,og_site_name,ok,
rainorshinedesign.com,https://rainorshinedesign.com/,,,,,,,,,,ok,
rainmaker-inc.com,https://rainmaker-inc.com/,"Rainmaker, Inc. is a strategic advisory and investment firm",,,,,,,"Rainmaker, Inc. is a strategic advisory and investment firm",homepage_title,ok,
raisingcanes.com,https://raisingcanes.com/,,,,,,,,,,ok,
rambo-materials.com,,,,,,,,,,,no_data,
rainplan.com,https://www.rainplan.com/,rainplan.com,,,,,,,rainplan.com,homepage_title,ok,
raintreeinc.com,https://www.raintreeinc.com/,Raintree | Physical Therapy EMR for Fast-Growing Practices,Raintree Systems,Raintree | Physical Therapy EMR for Fast-Growing Practices,,,,,Raintree Systems,og_site_name,ok,
rakunyc.com,https://www.rakunyc.com/,Raku NYC,,Raku NYC,,,,,Raku NYC,og_title,ok,
ramdevre.com,https://ramdevre.com/,Your Site Title,Your Site Title,Your Site Title,,,,,Your Site Title,og_site_name,ok,
raintreein.com,https://raintreein.com/,raintreein.com,,,,,,,raintreein.com,homepage_title,ok,
ramboll.com,https://www.ramboll.com/,"Architecture, engineering and consultancy - Ramboll Group",,"Architecture, engineering and consultancy - Ramboll Group",,,,,"Architecture, engineering and consultancy - Ramboll Group",og_title,ok,
ramp.com,https://ramp.com/,"Spend Management, Corporate Cards & Accounts Payable Solutions | Ramp",Ramp,"Spend Management, Corporate Cards & Accounts Payable Solutions | Ramp",Ramp,,,,Ramp,schema_org_name,ok,
ramp97.com,https://www.ramp97.com/,Media Buying Agency New York | Ramp97 NYC,Ramp97,Media Buying Agency New York | Ramp97 NYC,,,,,Ramp97,og_site_name,ok,
rand.org,,,,,,,,,,,no_data,
ramboll.dk,https://www.ramboll.com/da-dk,"Arkitekter, ingeniører og rådgivere - Ramboll Group",,"Arkitekter, ingeniører og rådgivere - Ramboll Group",,,,,"Arkitekter, ingeniører og rådgivere - Ramboll Group",og_title,ok,
rang.com,https://www.rang.com/,Rang – Make learning rewarding,Rang,Rang – Make learning rewarding,,,,,Rang,og_site_name,ok,
rapiddeploy.com,https://rapiddeploy.com/,RapidDeploy,,RapidDeploy,,,,,RapidDeploy,og_title,ok,
rapidsale.com,https://rapidsale.com/,Fast House Sale for Cash - Rapid Sale (USA),,,,,,,Fast House Sale for Cash,homepage_title,ok,
raisin.com,https://www.raisin.com/,"Raisin Platforms and Markets - EU, UK, and US",Raisin,Raisin Country Selector,,,,,Raisin,og_site_name,ok,
rappi.com,https://www.rappi.com.mx/,Pide Comida a Domicilio y el Súper en línea - Rappi México,,,Rappi,,,,Rappi,schema_org_name,ok,
raspberrypi.org,https://www.raspberrypi.org/,"Teach, learn, and make with the Raspberry Pi Foundation",Raspberry Pi Foundation,"Teach, learn, and make with the Raspberry Pi Foundation",,,,,Raspberry Pi Foundation,og_site_name,ok,
rate.com,https://www.rate.com:443/,"Rate - Apply for a Mortgage, Loan, or Refinance online today",,"Rate - Apply for a Mortgage, Loan, or Refinance online today",,,,,"Rate - Apply for a Mortgage, Loan, or Refinance online today",og_title,ok,
ratiore.com,https://ratiore.com/,"Ratio Real Estate | Orlando, FL Real Estate Agents",,"Ratio Real Estate | Orlando, FL Real Estate Agents",,,,,"Ratio Real Estate | Orlando, FL Real Estate Agents",og_title,ok,
rapptrlabs.com,https://rapptrlabs.com/,Rapptr Labs,,,,,,,Rapptr Labs,homepage_title,ok,
ravenbydesign.com,https://ravenbydesign.com/,,,,,,,,,,ok,
raevenhealth.com,https://www.raevenhealth.com/,Raeven Health |,,,,,,,Raeven Health |,homepage_title,ok,
ravenstudios.com,https://ravenstudios.com/,Raven Studios | Dallas Mobile App & AI Development Agency,,Raven Studios | Dallas Mobile App & AI Development Agency,,,,,Raven Studios | Dallas Mobile App & AI Development Agency,og_title,ok,
ravenhealth.com,https://ravenhealth.com/,"ABA Software for Data Collection, Billing, and Scheduling",Raven Health,"ABA Software for Data Collection, Billing, and Scheduling",,,,,Raven Health,og_site_name,ok,
raven-cargo.com,https://www.raven-cargo.com/,Asset-Based | Raven Cargo | Chicago,Raven Cargo,Asset-Based | Raven Cargo | Chicago,,,,,Raven Cargo,og_site_name,ok,
raygundesign.com,https://www.raygundesign.com/,Raygun Design,Raygun Design,Raygun Design,,,,,Raygun Design,og_site_name,ok,
rccblaw.com,https://www.rccblaw.com/,Royer Cooper Cohen Braunfeld LLC,,,Royer Cooper Cohen Braunfeld LLC,,,,Royer Cooper Cohen Braunfeld LLC,schema_org_name,ok,
rccmail.net,,,,,,,,,,,no_data,
ramlawllc.com,https://www.rachelamichael.com/,"Fort Collins Attorneys | Rachel A. Michael, LLC",The Law Offices of Rachel A. Michael,"Fort Collins Attorneys | Rachel A. Michael, LLC",,,,,The Law Offices of Rachel A. Michael,og_site_name,ok,
raymondlegal.com,https://raymondlegal.com/,"Raymond Legal, P.C.",,,,,,,"Raymond Legal, P.C.",homepage_title,ok,
rclco.com,https://www.rclco.com/,Home - RCLCO Real Estate Consulting,RCLCO Real Estate Consulting - The Best Minds in Real Estate,Home - RCLCO Real Estate Consulting,,,,,RCLCO Real Estate Consulting - The Best Minds in Real Estate,og_site_name,ok,
rcusa.org,https://rcusa.org/,Home - Refugee Council USA,Refugee Council USA -,Home - Refugee Council USA,,,,,Refugee Council USA -,og_site_name,ok,
rawathletics.com,https://www.rawathletics.com/,Raw Athletics | Next Generation Of Iconic Sports & Fitness Brands,Raw Athletics,Raw Athletics | Next Generation Of Iconic Sports & Fitness Brands,,,,,Raw Athletics,og_site_name,ok,
reachhome.com,https://reachhome.com/,Reach Home Group,Reach Home Group,Reach Home Group,,,,,Reach Home Group,og_site_name,ok,
rdcaia.com,https://www.rdcaia.com/,RDCAIA Home,"Rosa D Cheney AIA, PLLC",RDCAIA Home,,,,,"Rosa D Cheney AIA, PLLC",og_site_name,ok,
reach-recruiting.com,https://reach-recruiting.com/,Home - Reach Recruiting,Reach Recruiting,REACH Recruiting - Your Boutique Hospitality Recruitment Partner,,,,,Reach Recruiting,og_site_name,ok,
reacthealth.com,https://www.reacthealth.com/,"Sleep, Oxygen and Ventilation Solutions | React Health",,"Sleep, Oxygen and Ventilation Solutions",,,,,"Sleep, Oxygen and Ventilation Solutions",og_title,ok,
readynine.com,https://readynine.com/,Are You Ready? - ReadyNine,ReadyNine,Are You Ready? - ReadyNine,,,,,ReadyNine,og_site_name,ok,
real.vision,https://real.vision/,,,,,,,,,,ok,
realbuildingconsultants.com,https://www.realbuildingconsultants.com/,"REAL Building Consultants - Tampa, Orlando, Atlanta - LEED Consulting and Sustainability Planners","REAL Building Consultants - Tampa, Orlando, Atlanta - LEED Consulting and Sustainability Planners","REAL Building Consultants - Tampa, Orlando, Atlanta - LEED Consulting and Sustainability Planners",,,,,"REAL Building Consultants - Tampa, Orlando, Atlanta - LEED Consulting and Sustainability Planners",og_site_name,ok,
rcmam.com,https://www.rcmalternatives.com/,Home - RCM Alternatives,RCM Alternatives,Home,,,,,RCM Alternatives,og_site_name,ok,
realio.fund,https://realio.fund/,,,,,,,,,,ok,
readygo.travel,https://www.readygo.travel/,ReadyGo | President's Club & SKO Management Platform,ReadyGo,ReadyGo | President's Club & SKO Management Platform,,,,,ReadyGo,og_site_name,ok,
realitasre.com,https://realitasre.com/,,,,,,,,,,ok,
realmanage.com,https://realmanage.com/,Homeowner Association and Community Management - RealManage,RealManage - HOA Community Management Company,Homeowner Association and Community Management - RealManage,,,,,RealManage - HOA Community Management Company,og_site_name,ok,
randrdevelopmentgroup.com,,,,,,,,,,,no_data,
realpha.com,,,,,,,,,,,no_data,
realityboston.com,https://www.realityboston.com/,Reality Church Boston,Reality Church Boston,Reality Church Boston,,,,,Reality Church Boston,og_site_name,ok,
realop.com,https://www.realop.com/,RealOp,RealOp,RealOp,,,,,RealOp,og_site_name,ok,
realrev.com,https://www.realrev.com/,RealRev - Revenue Recognition for Healthcare,,RealRev - Revenue Recognition for Healthcare,,,,,RealRev - Revenue Recognition for Healthcare,og_title,ok,
realty-baldwin.com,https://www.realty-baldwin.com/,BALDWIN REALTY,BALDWIN REALTY,BALDWIN REALTY,,,,,BALDWIN REALTY,og_site_name,ok,
realtasnap.com,https://www.realtasnap.com/,"Premier Real Estate Photography, Videography & 3D Tours Company NYC - RealtaSnap",REALTASNAP,"Premier Real Estate Photography, Videography & 3D Tours Company NYC - RealtaSnap",RealaSnap LLC,,,,RealaSnap LLC,schema_org_name,ok,
